id,Make,Model,Year,Engine_HP,Engine_Cylinders,Highway_MPG,City_MPG
620,Ferrari,599,2009,611,12,15,11
621,Ferrari,599,2010,611,12,15,11
622,Ferrari,599,2011,611,12,15,11
623,Ferrari,599,2011,661,12,15,11
624,Mazda,5,2013,157,4,28,22
625,Mazda,5,2013,157,4,28,22
626,Mazda,5,2013,157,4,28,21
627,Mazda,5,2013,157,4,28,22
628,Mazda,5,2014,157,4,28,21
629,Mazda,5,2014,157,4,28,22
630,Mazda,5,2014,157,4,28,22
631,Mazda,5,2014,157,4,28,22
632,Mazda,5,2015,157,4,28,21
633,Mazda,5,2015,157,4,28,21
634,Mazda,5,2015,157,4,28,21
635,BMW,6 Series Gran Coupe,2015,445,8,24,16
636,BMW,6 Series Gran Coupe,2015,315,6,29,20
637,BMW,6 Series Gran Coupe,2015,315,6,31,20
638,BMW,6 Series Gran Coupe,2015,445,8,25,17
639,BMW,6 Series Gran Coupe,2016,445,8,24,15
640,BMW,6 Series Gran Coupe,2016,315,6,29,20
641,BMW,6 Series Gran Coupe,2016,445,8,25,17
642,BMW,6 Series Gran Coupe,2016,315,6,31,20
643,BMW,6 Series Gran Coupe,2017,445,8,24,17
644,BMW,6 Series Gran Coupe,2017,315,6,28,19
645,BMW,6 Series Gran Coupe,2017,445,8,24,15
646,BMW,6 Series Gran Coupe,2017,315,6,29,20
647,BMW,6 Series,2015,445,8,25,17
648,BMW,6 Series,2015,315,6,29,20
649,BMW,6 Series,2015,315,6,29,20
650,BMW,6 Series,2015,315,6,32,21
651,BMW,6 Series,2015,445,8,25,16
652,BMW,6 Series,2015,315,6,31,20
653,BMW,6 Series,2015,445,8,25,17
654,BMW,6 Series,2015,445,8,24,16
655,BMW,6 Series,2016,315,6,29,20
656,BMW,6 Series,2016,315,6,31,20
657,BMW,6 Series,2016,445,8,24,15
658,BMW,6 Series,2016,445,8,25,17
659,BMW,6 Series,2016,315,6,29,20
660,BMW,6 Series,2016,315,6,31,20
661,BMW,6 Series,2016,445,8,25,16
662,BMW,6 Series,2016,445,8,25,17
663,BMW,6 Series,2017,445,8,24,16
664,BMW,6 Series,2017,315,6,30,21
665,BMW,6 Series,2017,445,8,24,17
666,BMW,6 Series,2017,315,6,28,19
667,BMW,6 Series,2017,315,6,29,20
668,BMW,6 Series,2017,315,6,28,19
669,BMW,6 Series,2017,445,8,24,17
670,BMW,6 Series,2017,445,8,24,15
671,Mercedes-Benz,600-Class,1992,402,12,14,10
672,Mercedes-Benz,600-Class,1993,389,12,15,11
673,Mercedes-Benz,600-Class,1993,389,12,16,12
674,Mercedes-Benz,600-Class,1993,389,12,15,11
675,Pontiac,6000,1990,140,6,27,17
676,Pontiac,6000,1990,110,4,29,20
677,Pontiac,6000,1990,140,6,27,17
678,Pontiac,6000,1990,140,6,27,17
679,Pontiac,6000,1990,140,6,27,17
680,Pontiac,6000,1991,140,6,28,17
681,Pontiac,6000,1991,140,6,28,17
682,Pontiac,6000,1991,110,4,28,19
683,Ferrari,612 Scaglietti,2009,532,12,16,9
684,Ferrari,612 Scaglietti,2010,532,12,16,9
685,Ferrari,612 Scaglietti,2011,532,12,16,9
686,Mazda,626,2000,170,6,25,19
687,Mazda,626,2000,170,6,25,19
688,Mazda,626,2000,130,4,29,23
689,Mazda,626,2000,130,4,25,19
690,Mazda,626,2001,165,6,25,19
691,Mazda,626,2001,165,6,25,19
692,Mazda,626,2001,125,4,25,19
693,Mazda,626,2001,125,4,29,23
694,Mazda,626,2002,165,6,25,19
695,Mazda,626,2002,125,4,29,23
696,Mazda,626,2002,165,6,25,19
697,Maybach,62,2010,604,12,16,10
698,Maybach,62,2010,543,12,16,10
699,Maybach,62,2010,631,12,16,10
700,Maybach,62,2011,543,12,16,10
701,Maybach,62,2011,620,12,16,10
702,Maybach,62,2012,620,12,16,10
703,Maybach,62,2012,543,12,16,10
704,McLaren,650S Coupe,2015,641,8,22,16
705,McLaren,650S Spider,2015,641,8,22,16
706,Mazda,6,2015,184,4,38,26
707,Mazda,6,2015,184,4,38,26
708,Mazda,6,2015,184,4,37,25
709,Mazda,6,2015,184,4,37,25
710,Mazda,6,2015,184,4,40,28
711,Mazda,6,2016,184,4,38,26
712,Mazda,6,2016,184,4,38,26
713,Mazda,6,2016,184,4,37,25
714,Mazda,6,2016,184,4,38,26
715,Mazda,6,2016,184,4,37,25
716,Mazda,6,2017,184,4,35,26
717,Mazda,6,2017,184,4,34,24
718,Mazda,6,2017,184,4,34,24
719,Mazda,6,2017,184,4,35,26
720,Mazda,6,2017,184,4,35,26
721,BMW,7 Series,2015,535,12,20,13
722,BMW,7 Series,2015,315,6,29,19
723,BMW,7 Series,2015,445,8,25,16
724,BMW,7 Series,2015,445,8,24,16
725,BMW,7 Series,2015,315,6,28,19
726,BMW,7 Series,2015,315,6,29,19
727,BMW,7 Series,2015,445,8,25,17
728,BMW,7 Series,2015,445,8,24,16
729,BMW,7 Series,2015,255,6,31,23
730,BMW,7 Series,2016,445,8,25,17
731,BMW,7 Series,2016,320,6,29,21
732,BMW,7 Series,2016,445,8,25,16
733,BMW,7 Series,2017,445,8,26,17
734,BMW,7 Series,2017,445,8,25,16
735,BMW,7 Series,2017,320,6,28,19
736,BMW,7 Series,2017,320,6,29,21
737,Porsche,718 Cayman,2017,300,4,28,21
738,Porsche,718 Cayman,2017,350,4,26,20
739,Volvo,740,1990,114,4,26,19
740,Volvo,740,1990,153,4,26,19
741,Volvo,740,1990,114,4,26,19
742,Volvo,740,1990,114,4,26,19
743,Volvo,740,1990,114,4,26,19
744,Volvo,740,1990,153,4,23,18
745,Volvo,740,1991,162,4,20,17
746,Volvo,740,1991,162,4,24,18
747,Volvo,740,1991,114,4,24,18
748,Volvo,740,1991,162,4,20,17
749,Volvo,740,1991,162,4,24,18
750,Volvo,740,1991,114,4,24,18
751,Volvo,740,1992,162,4,20,17
752,Volvo,740,1992,114,4,26,18
753,Volvo,740,1992,114,4,26,18
754,Volvo,740,1992,114,4,26,18
755,Volvo,760,1990,144,6,19,15
756,Volvo,760,1990,162,4,20,16
757,Volvo,760,1990,162,4,20,16
758,Volvo,780,1990,188,4,20,16
759,Volvo,780,1990,144,6,19,15
760,BMW,8 Series,1995,282,8,22,15
761,BMW,8 Series,1995,322,12,19,12
762,BMW,8 Series,1995,372,12,18,10
763,BMW,8 Series,1996,322,12,19,12
764,BMW,8 Series,1996,282,8,19,14
765,BMW,8 Series,1997,322,12,19,12
766,BMW,8 Series,1997,282,8,19,14
767,Audi,80,1990,108,4,28,19
768,Audi,80,1990,130,5,22,16
769,Audi,80,1991,130,5,24,18
770,Audi,80,1991,130,5,22,16
771,Audi,80,1992,130,5,24,18
772,Audi,80,1992,130,5,22,16
773,Volvo,850,1995,222,5,24,17
774,Volvo,850,1995,168,5,26,18
775,Volvo,850,1995,240,5,24,17
776,Volvo,850,1995,168,5,26,18
777,Volvo,850,1995,168,5,26,18
778,Volvo,850,1995,222,5,24,17
779,Volvo,850,1995,168,5,26,18
780,Volvo,850,1995,240,5,24,17
781,Volvo,850,1996,222,5,24,17
782,Volvo,850,1996,222,5,24,17
783,Volvo,850,1996,168,5,26,18
784,Volvo,850,1996,222,5,24,17
785,Volvo,850,1996,240,5,24,17
786,Volvo,850,1996,168,5,26,18
787,Volvo,850,1996,240,5,24,17
788,Volvo,850,1996,222,5,24,17
789,Volvo,850,1996,168,5,26,18
790,Volvo,850,1996,168,5,26,18
791,Volvo,850,1997,168,5,26,18
792,Volvo,850,1997,168,5,26,18
793,Volvo,850,1997,240,5,24,17
794,Volvo,850,1997,222,5,24,17
795,Volvo,850,1997,240,5,24,17
796,Volvo,850,1997,190,5,24,18
797,Volvo,850,1997,190,5,24,18
798,Volvo,850,1997,222,5,24,17
799,Toyota,86,2017,205,4,28,21
800,Toyota,86,2017,200,4,32,24
801,Saab,9-2X,2005,227,4,24,17
802,Saab,9-2X,2005,165,4,27,20
803,Saab,9-2X,2006,230,4,25,18
804,Saab,9-2X,2006,173,4,26,19
805,Saab,9-3 Griffin,2012,220,4,33,20
806,Saab,9-3 Griffin,2012,220,4,33,20
807,Saab,9-3 Griffin,2012,220,4,33,20
808,Saab,9-3 Griffin,2012,220,4,30,20
809,Saab,9-3 Griffin,2012,220,4,33,20
810,Saab,9-3 Griffin,2012,220,4,33,20
811,Saab,9-3 Griffin,2012,220,4,28,18
812,Saab,9-3 Griffin,2012,220,4,28,18
813,Saab,9-3 Griffin,2012,220,4,28,18
814,Saab,9-3 Griffin,2012,220,4,30,20
815,Saab,9-3 Griffin,2012,220,4,29,19
816,Saab,9-3 Griffin,2012,220,4,29,18
817,Saab,9-3 Griffin,2012,220,4,29,18
818,Saab,9-3 Griffin,2012,220,4,30,20
819,Saab,9-3 Griffin,2012,220,4,29,19
820,Saab,9-3 Griffin,2012,220,4,29,18
821,Saab,9-3 Griffin,2012,220,4,33,20
822,Saab,9-3 Griffin,2012,220,4,28,18
823,Saab,3-Sep,2009,210,4,27,17
824,Saab,3-Sep,2009,280,6,24,15
825,Saab,3-Sep,2009,210,4,27,19
826,Saab,3-Sep,2009,280,6,24,15
827,Saab,3-Sep,2009,210,4,29,19
828,Saab,3-Sep,2009,210,4,27,19
829,Saab,3-Sep,2009,280,6,24,15
830,Saab,3-Sep,2009,210,4,29,19
831,Saab,3-Sep,2009,210,4,27,19
832,Saab,3-Sep,2009,210,4,28,19
833,Saab,3-Sep,2009,210,4,28,19
834,Saab,3-Sep,2009,210,4,27,19
835,Saab,3-Sep,2009,210,4,27,17
836,Saab,3-Sep,2009,210,4,27,19
837,Saab,3-Sep,2010,207,4,27,17
838,Saab,3-Sep,2010,207,4,31,21
839,Saab,3-Sep,2010,207,4,31,21
840,Saab,3-Sep,2010,207,4,29,20
841,Saab,3-Sep,2010,207,4,27,17
842,Saab,3-Sep,2010,207,4,27,19
843,Saab,3-Sep,2010,207,4,28,19
844,Saab,3-Sep,2010,207,4,27,17
845,Saab,3-Sep,2010,207,4,27,19
846,Saab,3-Sep,2011,210,4,31,21
847,Saab,3-Sep,2011,210,4,27,17
848,Saab,3-Sep,2011,210,4,27,17
849,Saab,3-Sep,2011,210,4,29,20
850,Saab,3-Sep,2011,210,4,31,21
851,Saab,3-Sep,2011,210,4,27,19
852,Saab,3-Sep,2011,210,4,28,19
853,Saab,3-Sep,2011,210,4,27,17
854,Saab,3-Sep,2011,210,4,27,19
855,Saab,9-4X,2011,265,6,25,18
856,Saab,9-4X,2011,265,6,23,17
857,Saab,9-4X,2011,265,6,25,18
858,Saab,9-4X,2011,265,6,23,17
859,Saab,9-4X,2011,300,6,22,15
860,Saab,5-Sep,2009,260,4,27,17
861,Saab,5-Sep,2009,260,4,27,17
862,Saab,5-Sep,2009,260,4,27,17
863,Saab,5-Sep,2009,260,4,27,17
864,Saab,5-Sep,2009,260,4,27,17
865,Saab,5-Sep,2009,260,4,27,17
866,Saab,5-Sep,2010,300,6,27,16
867,Saab,5-Sep,2011,220,4,33,20
868,Saab,5-Sep,2011,300,6,27,17
869,Saab,5-Sep,2011,220,4,28,18
870,Saab,5-Sep,2011,300,6,27,17
871,Saab,9-7X,2007,290,6,20,14
872,Saab,9-7X,2007,300,8,19,13
873,Saab,9-7X,2008,300,8,19,13
874,Saab,9-7X,2008,285,6,20,14
875,Saab,9-7X,2008,390,8,16,12
876,Saab,9-7X,2009,390,8,16,12
877,Saab,9-7X,2009,285,6,20,14
878,Saab,9-7X,2009,300,8,20,14
879,Saab,9000,1996,225,4,25,18
880,Saab,9000,1996,210,6,24,16
881,Saab,9000,1996,170,4,25,18
882,Saab,9000,1996,200,4,25,18
883,Saab,9000,1997,210,6,24,16
884,Saab,9000,1997,170,4,26,18
885,Saab,9000,1997,225,4,26,18
886,Saab,9000,1997,200,4,26,18
887,Saab,9000,1997,200,4,26,18
888,Saab,9000,1998,225,4,25,18
889,Saab,900,1996,185,4,26,18
890,Saab,900,1996,185,4,23,15
891,Saab,900,1996,150,4,26,18
892,Saab,900,1996,170,6,23,17
893,Saab,900,1996,185,4,26,18
894,Saab,900,1996,170,6,23,17
895,Saab,900,1996,150,4,26,18
896,Saab,900,1996,150,4,26,18
897,Saab,900,1997,185,4,25,18
898,Saab,900,1997,170,6,23,17
899,Saab,900,1997,150,4,26,18
900,Saab,900,1997,150,4,26,18
901,Saab,900,1997,185,4,25,18
902,Saab,900,1997,185,4,25,18
903,Saab,900,1997,185,4,25,18
904,Saab,900,1997,185,4,25,18
905,Saab,900,1997,170,6,23,17
906,Saab,900,1997,150,4,26,18
907,Saab,900,1997,185,4,25,18
908,Saab,900,1998,185,4,25,18
909,Saab,900,1998,185,4,24,18
910,Saab,900,1998,185,4,25,18
911,Saab,900,1998,185,4,24,18
912,Audi,90,1993,172,6,20,15
913,Audi,90,1993,172,6,24,18
914,Audi,90,1993,172,6,24,18
915,Audi,90,1994,172,6,22,17
916,Audi,90,1994,172,6,24,18
917,Audi,90,1994,172,6,24,18
918,Audi,90,1995,172,6,23,17
919,Audi,90,1995,172,6,24,17
920,Audi,90,1995,172,6,24,17
921,Porsche,911,2015,350,6,27,19
922,Porsche,911,2015,430,6,25,18
923,Porsche,911,2015,430,6,26,18
924,Porsche,911,2015,400,6,26,18
925,Porsche,911,2015,400,6,27,19
926,Porsche,911,2015,520,6,24,17
927,Porsche,911,2015,350,6,26,19
928,Porsche,911,2015,520,6,24,17
929,Porsche,911,2015,350,6,27,19
930,Porsche,911,2015,350,6,27,19
931,Porsche,911,2015,430,6,26,18
932,Porsche,911,2015,560,6,24,17
933,Porsche,911,2015,560,6,24,17
934,Porsche,911,2015,475,6,20,15
935,Porsche,911,2015,400,6,27,19
936,Porsche,911,2015,400,6,26,18
937,Porsche,911,2015,430,6,25,18
938,Porsche,911,2015,350,6,26,18
939,Porsche,911,2015,400,6,26,18
940,Porsche,911,2016,350,6,26,19
941,Porsche,911,2016,430,6,26,18
942,Porsche,911,2016,400,6,26,18
943,Porsche,911,2016,430,6,25,18
944,Porsche,911,2016,350,6,27,19
945,Porsche,911,2016,400,6,27,19
946,Porsche,911,2016,430,6,25,18
947,Porsche,911,2016,350,6,27,19
948,Porsche,911,2016,520,6,24,17
949,Porsche,911,2016,350,6,26,19
950,Porsche,911,2016,350,6,26,18
951,Porsche,911,2016,430,6,26,18
952,Porsche,911,2016,430,6,26,18
953,Porsche,911,2016,350,6,27,19
954,Porsche,911,2016,560,6,24,17
955,Porsche,911,2016,350,6,27,19
956,Porsche,911,2016,400,6,26,18
957,Porsche,911,2016,350,6,27,19
958,Porsche,911,2016,400,6,27,19
959,Porsche,911,2016,400,6,26,18
960,Porsche,911,2016,350,6,27,19
961,Porsche,911,2016,520,6,24,17
962,Porsche,911,2016,560,6,24,17
963,Porsche,911,2016,475,6,20,15
964,Porsche,911,2016,500,6,20,14
965,Porsche,911,2017,540,6,29,20
966,Porsche,911,2017,370,6,28,19
967,Porsche,911,2017,580,6,28,20
968,Porsche,911,2017,420,6,28,20
969,Porsche,911,2017,420,6,28,20
970,Porsche,911,2017,420,6,28,20
971,Porsche,911,2017,420,6,28,20
972,Porsche,911,2017,370,6,29,20
973,Porsche,911,2017,370,6,29,20
974,Porsche,911,2017,540,6,29,20
975,Porsche,911,2017,580,6,28,20
976,Porsche,911,2017,370,6,29,20
977,Porsche,911,2017,420,6,28,20
978,Porsche,911,2017,370,6,29,20
979,Porsche,928,1993,345,8,17,11
980,Porsche,928,1994,345,8,17,11
981,Porsche,928,1995,345,8,17,11
982,Mazda,929,1993,195,6,22,17
983,Mazda,929,1994,193,6,22,17
984,Mazda,929,1995,193,6,22,17
985,Volvo,940,1993,114,4,25,17
986,Volvo,940,1993,114,4,25,17
987,Volvo,940,1993,162,4,22,17
988,Volvo,940,1993,114,4,25,17
989,Volvo,940,1993,114,4,25,17
990,Volvo,940,1993,162,4,22,17
991,Volvo,940,1994,114,4,24,17
992,Volvo,940,1994,114,4,24,17
993,Volvo,940,1994,162,4,22,17
994,Volvo,940,1994,162,4,22,17
995,Volvo,940,1995,162,4,22,17
996,Volvo,940,1995,162,4,24,17
997,Volvo,940,1995,162,4,22,17
998,Volvo,940,1995,114,4,24,17
999,Porsche,944,1990,208,4,24,15
1000,Porsche,944,1990,208,4,24,15
1001,Porsche,944,1991,208,4,24,15
1002,Porsche,944,1991,208,4,24,15
1003,Volvo,960,1995,181,6,23,15
1004,Volvo,960,1995,181,6,23,15
1005,Volvo,960,1996,181,6,24,16
1006,Volvo,960,1996,181,6,24,16
1007,Volvo,960,1997,181,6,24,16
1008,Volvo,960,1997,181,6,24,16
1009,Porsche,968,1993,236,4,24,15
1010,Porsche,968,1993,236,4,24,15
1011,Porsche,968,1994,236,4,24,15
1012,Porsche,968,1994,236,4,24,15
1013,Porsche,968,1995,236,4,24,15
1014,Porsche,968,1995,236,4,24,15
1015,Audi,A3,2015,150,4,43,31
1016,Audi,A3,2015,150,4,43,31
1017,Audi,A3,2015,220,4,33,24
1018,Audi,A3,2015,170,4,35,24
1019,Audi,A3,2015,170,4,33,23
1020,Audi,A3,2015,220,4,33,24
1021,Audi,A3,2015,170,4,35,24
1022,Audi,A3,2015,220,4,33,24
1023,Audi,A3,2015,150,4,43,31
1024,Audi,A3,2015,220,4,32,23
1025,Audi,A3,2015,170,4,33,23
1026,Audi,A3,2015,170,4,35,24
1027,Audi,A3,2015,220,4,32,23
1028,Audi,A3,2015,220,4,32,23
1029,Audi,A3,2015,170,4,33,23
1030,Audi,A3,2016,220,4,33,24
1031,Audi,A3,2016,220,4,32,23
1032,Audi,A3,2016,220,4,33,24
1033,Audi,A3,2016,150,4,43,31
1034,Audi,A3,2016,220,4,33,24
1035,Audi,A3,2016,170,4,35,24
1036,Audi,A3,2016,170,4,35,24
1037,Audi,A3,2016,170,4,33,23
1038,Audi,A3,2016,170,4,35,24
1039,Audi,A3,2016,220,4,32,23
1040,Audi,A3,2016,150,4,43,31
1041,Audi,A3,2016,170,4,33,23
1042,Audi,A3,2016,150,4,43,31
1043,Audi,A3,2016,220,4,32,23
1044,Audi,A3,2016,220,4,33,24
1045,Audi,A3,2016,170,4,33,23
1046,Audi,A3,2016,170,4,33,23
1047,Audi,A3,2016,170,4,35,24
1048,Audi,A3,2016,220,4,32,23
1049,Audi,A3,2016,150,4,43,31
1050,Audi,A3,2017,220,4,35,26
1051,Audi,A3,2017,186,4,35,26
1052,Audi,A3,2017,220,4,35,26
1053,Audi,A3,2017,186,4,34,25
1054,Audi,A3,2017,186,4,35,26
1055,Audi,A3,2017,220,4,34,25
1056,Audi,A3,2017,220,4,34,25
1057,Audi,A3,2017,220,4,34,25
1058,Audi,A3,2017,186,4,35,26
1059,Audi,A3,2017,186,4,34,25
1060,Audi,A3,2017,186,4,34,25
1061,Audi,A3,2017,220,4,35,26
1062,Audi,A4 allroad,2017,252,4,28,23
1063,Audi,A4 allroad,2017,252,4,28,23
1064,Audi,A4 allroad,2017,252,4,28,23
1065,Audi,A4,2015,220,4,31,22
1066,Audi,A4,2015,220,4,31,22
1067,Audi,A4,2015,220,4,32,22
1068,Audi,A4,2015,220,4,32,24
1069,Audi,A4,2015,220,4,32,22
1070,Audi,A4,2015,220,4,32,24
1071,Audi,A4,2015,220,4,32,22
1072,Audi,A4,2015,220,4,32,24
1073,Audi,A4,2015,220,4,31,22
1074,Audi,A4,2016,220,4,32,22
1075,Audi,A4,2016,220,4,31,22
1076,Audi,A4,2016,220,4,31,22
1077,Audi,A4,2016,220,4,31,22
1078,Audi,A4,2016,220,4,31,22
1079,Audi,A4,2016,220,4,32,22
1080,Audi,A4,2017,252,4,33,25
1081,Audi,A4,2017,190,4,37,27
1082,Audi,A4,2017,252,4,31,24
1083,Audi,A4,2017,252,4,31,24
1084,Audi,A4,2017,252,4,33,25
1085,Audi,A4,2017,252,4,33,25
1086,Audi,A4,2017,252,4,31,24
1087,Audi,A4,2017,190,4,37,27
1088,Audi,A4,2017,190,4,37,27
1089,Audi,A4,2017,252,4,31,24
1090,Audi,A5,2016,220,4,31,22
1091,Audi,A5,2016,220,4,31,22
1092,Audi,A5,2016,220,4,29,21
1093,Audi,A5,2016,220,4,29,21
1094,Audi,A5,2016,220,4,32,22
1095,Audi,A5,2016,220,4,32,22
1096,Audi,A5,2017,220,4,32,23
1097,Audi,A5,2017,220,4,21,15
1098,Audi,A5,2017,220,4,22,15
1099,Audi,A6,2015,240,6,38,24
1100,Audi,A6,2015,220,4,29,20
1101,Audi,A6,2015,220,4,33,25
1102,Audi,A6,2015,310,6,27,18
1103,Audi,A6,2015,220,4,33,25
1104,Audi,A6,2015,310,6,27,18
1105,Audi,A6,2015,220,4,29,20
1106,Audi,A6,2015,240,6,38,24
1107,Audi,A6,2016,252,4,32,22
1108,Audi,A6,2016,252,4,35,24
1109,Audi,A6,2016,252,4,35,24
1110,Audi,A6,2016,240,6,38,25
1111,Audi,A6,2016,333,6,30,20
1112,Audi,A6,2016,333,6,30,20
1113,Audi,A6,2016,240,6,38,25
1114,Audi,A6,2016,252,4,32,22
1115,Audi,A6,2017,252,4,31,22
1116,Audi,A6,2017,333,6,31,22
1117,Audi,A6,2017,340,6,31,22
1118,Audi,A6,2017,333,6,29,21
1119,Audi,A6,2017,252,4,32,22
1120,Audi,A6,2017,252,4,354,24
1121,Audi,A6,2017,252,4,34,24
1122,Audi,A7,2015,310,6,28,18
1123,Audi,A7,2015,310,6,28,18
1124,Audi,A7,2015,240,6,38,24
1125,Audi,A7,2015,240,6,38,24
1126,Audi,A7,2016,240,6,38,25
1127,Audi,A7,2016,333,6,30,20
1128,Audi,A7,2016,240,6,35,24
1129,Audi,A7,2016,333,6,30,20
1130,Audi,A7,2017,333,6,29,21
1131,Audi,A7,2017,333,6,29,21
1132,Audi,A8,2016,240,6,36,24
1133,Audi,A8,2016,500,12,22,14
1134,Audi,A8,2016,450,8,29,18
1135,Audi,A8,2016,333,6,28,18
1136,Audi,A8,2017,450,8,29,18
1137,Audi,A8,2017,333,6,29,19
1138,GMC,Acadia Limited,2017,281,6,22,15
1139,GMC,Acadia Limited,2017,281,6,22,15
1140,GMC,Acadia,2015,281,6,24,17
1141,GMC,Acadia,2015,281,6,24,17
1142,GMC,Acadia,2015,281,6,23,16
1143,GMC,Acadia,2015,281,6,24,17
1144,GMC,Acadia,2015,281,6,23,16
1145,GMC,Acadia,2015,281,6,23,16
1146,GMC,Acadia,2015,288,6,24,17
1147,GMC,Acadia,2015,281,6,23,16
1148,GMC,Acadia,2015,288,6,23,16
1149,GMC,Acadia,2015,281,6,24,17
1150,GMC,Acadia,2016,281,6,22,15
1151,GMC,Acadia,2016,281,6,22,15
1152,GMC,Acadia,2016,281,6,22,15
1153,GMC,Acadia,2016,281,6,22,15
1154,GMC,Acadia,2016,281,6,22,15
1155,GMC,Acadia,2016,288,6,22,15
1156,GMC,Acadia,2016,281,6,22,15
1157,GMC,Acadia,2016,281,6,22,15
1158,GMC,Acadia,2016,288,6,22,15
1159,GMC,Acadia,2016,281,6,22,15
1160,GMC,Acadia,2016,281,6,22,15
1161,GMC,Acadia,2017,194,4,26,21
1162,GMC,Acadia,2017,310,6,25,18
1163,GMC,Acadia,2017,194,4,26,21
1164,GMC,Acadia,2017,194,4,26,21
1165,GMC,Acadia,2017,194,4,25,21
1166,GMC,Acadia,2017,310,6,25,18
1167,GMC,Acadia,2017,194,4,25,21
1168,GMC,Acadia,2017,194,4,26,21
1169,GMC,Acadia,2017,310,6,25,18
1170,GMC,Acadia,2017,310,6,25,18
1171,GMC,Acadia,2017,310,6,25,18
1172,Hyundai,Accent,2014,138,4,37,27
1173,Hyundai,Accent,2014,138,4,38,27
1174,Hyundai,Accent,2014,138,4,37,27
1175,Hyundai,Accent,2014,138,4,37,27
1176,Hyundai,Accent,2014,138,4,38,27
1177,Hyundai,Accent,2014,138,4,38,27
1178,Hyundai,Accent,2015,137,4,38,27
1179,Hyundai,Accent,2015,137,4,38,27
1180,Hyundai,Accent,2015,137,4,37,26
1181,Hyundai,Accent,2015,137,4,37,26
1182,Hyundai,Accent,2015,137,4,38,27
1183,Hyundai,Accent,2015,137,4,37,26
1184,Hyundai,Accent,2016,137,4,37,26
1185,Hyundai,Accent,2016,137,4,37,26
1186,Hyundai,Accent,2016,137,4,37,26
1187,Hyundai,Accent,2016,137,4,38,27
1188,Hyundai,Accent,2016,137,4,38,27
1189,Hyundai,Accent,2016,137,4,38,27
1190,Plymouth,Acclaim,1993,100,4,29,22
1191,Plymouth,Acclaim,1994,106,4,25,19
1192,Plymouth,Acclaim,1995,100,4,26,19
1193,Honda,Accord Crosstour,2010,271,6,25,17
1194,Honda,Accord Crosstour,2010,271,6,25,17
1195,Honda,Accord Crosstour,2010,271,6,27,18
1196,Honda,Accord Crosstour,2010,271,6,27,18
1197,Honda,Accord Crosstour,2010,271,6,27,18
1198,Honda,Accord Crosstour,2011,271,6,27,18
1199,Honda,Accord Crosstour,2011,271,6,27,18
1200,Honda,Accord Crosstour,2011,271,6,26,18
1201,Honda,Accord Crosstour,2011,271,6,26,18
1202,Honda,Accord Crosstour,2011,271,6,27,18
1203,Honda,Accord Hybrid,2014,195,4,45,50
1204,Honda,Accord Hybrid,2014,195,4,45,50
1205,Honda,Accord Hybrid,2014,195,4,45,50
1206,Honda,Accord Hybrid,2015,196,4,45,50
1207,Honda,Accord Hybrid,2015,196,4,45,50
1208,Honda,Accord Hybrid,2015,196,4,45,50
1209,Honda,Accord Hybrid,2017,212,4,47,49
1210,Honda,Accord Hybrid,2017,212,4,47,49
1211,Honda,Accord Hybrid,2017,212,4,47,49
1212,Honda,Accord Plug-In Hybrid,2014,196,4,46,47
1213,Honda,Accord,2015,278,6,28,18
1214,Honda,Accord,2015,278,6,34,21
1215,Honda,Accord,2015,278,6,32,21
1216,Honda,Accord,2015,185,4,34,24
1217,Honda,Accord,2015,185,4,35,26
1218,Honda,Accord,2015,185,4,36,27
1219,Honda,Accord,2015,185,4,34,24
1220,Honda,Accord,2015,278,6,28,18
1221,Honda,Accord,2015,189,4,35,26
1222,Honda,Accord,2015,185,4,34,24
1223,Honda,Accord,2015,185,4,35,26
1224,Honda,Accord,2015,185,4,36,27
1225,Honda,Accord,2015,185,4,35,26
1226,Honda,Accord,2015,278,6,34,21
1227,Honda,Accord,2015,278,6,32,21
1228,Honda,Accord,2015,185,4,34,24
1229,Honda,Accord,2015,185,4,36,27
1230,Honda,Accord,2015,278,6,34,21
1231,Honda,Accord,2015,185,4,35,26
1232,Honda,Accord,2015,189,4,34,24
1233,Honda,Accord,2015,185,4,36,27
1234,Honda,Accord,2016,278,6,34,21
1235,Honda,Accord,2016,185,4,37,27
1236,Honda,Accord,2016,185,4,35,26
1237,Honda,Accord,2016,189,4,35,26
1238,Honda,Accord,2016,278,6,34,21
1239,Honda,Accord,2016,185,4,37,27
1240,Honda,Accord,2016,278,6,34,21
1241,Honda,Accord,2016,185,4,35,26
1242,Honda,Accord,2016,185,4,35,26
1243,Honda,Accord,2016,189,4,34,23
1244,Honda,Accord,2016,185,4,37,27
1245,Honda,Accord,2016,185,4,35,26
1246,Honda,Accord,2016,185,4,34,23
1247,Honda,Accord,2016,185,4,37,27
1248,Honda,Accord,2016,185,4,34,23
1249,Honda,Accord,2016,185,4,35,26
1250,Honda,Accord,2016,189,4,35,26
1251,Honda,Accord,2016,185,4,34,23
1252,Honda,Accord,2016,185,4,35,26
1253,Honda,Accord,2016,185,4,37,27
1254,Honda,Accord,2016,278,6,28,18
1255,Honda,Accord,2016,278,6,32,21
1256,Honda,Accord,2016,278,6,32,21
1257,Honda,Accord,2016,185,4,34,23
1258,Honda,Accord,2016,278,6,32,21
1259,Honda,Accord,2016,185,4,37,27
1260,Honda,Accord,2017,189,4,34,26
